nreqs,ctxlen,prefixlen,relay,Memory (GB),Lantency (us),KV mem (GB),Prefix KV mem (GB),cache_op,attn_usr,attn_sys,relay_fusion,others
64,128,128,false,0.444596224,369.3056805059314,0.436207712,0.0,31,325,0,0,13.305680505931377
64,128,128,true,0.249561088,239.9673918262124,0.218103904,0.003407968,34,176,19,8,2.967391826212406
64,128,256,false,0.662700032,522.5409381091595,0.65431152,0.0,32,484,0,0,6.54093810915947
64,128,256,true,0.270532608,246.7084885574877,0.218103904,0.00681584,34,173,22,8,9.708488557487698
64,128,512,false,1.098907648,862.7756498754025,1.090519136,0.0,32,823,0,0,7.775649875402451
64,128,512,true,0.270532608,246.44864955916998,0.218103904,0.013631584,33,166,27,8,12.44864955916998
64,128,1024,false,1.97132288,1525.5556092597544,1.962934368,0.0,32,1487,0,0,6.555609259754419
64,128,1024,true,0.278921216,270.08304139599204,0.218103904,0.027263072,33,172,45,8,12.08304139599204
64,128,2048,false,3.716153344,2770.300379488617,3.707764832,0.0,35,2816,0,0,-80.69962051138282
64,128,2048,true,0.30408704,288.9234898611903,0.218103904,0.054526048,31,172,72,8,5.923489861190319
64,128,4096,false,7.205814272,5028.1811389140785,7.19742576,0.0,31,5031,0,0,-33.818861085921526
64,128,4096,true,0.358612992,326.87261002138257,0.218103904,0.109052,30,171,110,8,7.87261002138257
64,128,8192,false,14.199816192,9923.24094986543,14.176747616,0.0,36,9884,0,0,3.2409498654305935
64,128,8192,true,0.467664896,406.5339104272425,0.218103904,0.218103904,31,173,189,8,5.5339104272425175
64,128,16384,false,28.173139968,19673.558711074293,28.135391328,0.0,38,19597,0,0,38.55871107429266
64,128,16384,true,0.685768704,562.2945888899267,0.218103904,0.436207712,31,172,344,8,7.294588889926672
64,256,64,false,0.553648128,446.2793213315308,0.545259616,0.0,32,405,0,0,9.27932133153081
64,256,64,true,0.448790528,387.15423084795475,0.436207712,0.001704032,33,325,14,8,7.15423084795475
64,256,128,false,0.662700032,523.3732284978032,0.65431152,0.0,31,489,0,0,3.373228497803211
64,256,128,true,0.467664896,393.5069986619055,0.436207712,0.003407968,34,325,19,8,7.506998661905527
64,256,256,false,0.88080384,667.8223609924316,0.872415328,0.0,30,635,0,0,2.8223609924316406
64,256,256,true,0.488636416,403.18144019693136,0.436207712,0.00681584,36,320,23,8,16.181440196931362
64,256,512,false,1.317011456,1019.5808182470499,1.308622944,0.0,33,982,0,0,4.580818247049933
64,256,512,true,0.488636416,411.8166398257017,0.436207712,0.013631584,35,321,28,9,18.816639825701714
64,256,1024,false,2.189426688,1704.447220545262,2.181038176,0.0,33,1672,0,0,-0.5527794547379017
64,256,1024,true,0.497025024,411.8613200262189,0.436207712,0.027263072,32,314,42,8,15.861320026218891
64,256,2048,false,3.934257152,2914.957969915122,3.92586864,0.0,34,3002,0,0,-121.0420300848782
64,256,2048,true,0.522190848,444.50524961575866,0.436207712,0.054526048,30,322,72,8,12.505249615758657
64,256,4096,false,7.42391808,5300.064089242369,7.415529568,0.0,36,5698,0,0,-433.93591075763106
64,256,4096,true,0.5767168,465.38785798475146,0.436207712,0.109052,30,312,107,8,8.387857984751463
64,256,8192,false,14.41792,10083.805879112333,14.394851424,0.0,41,10124,0,0,-81.19412088766694
64,256,8192,true,0.685768704,558.198899962008,0.436207712,0.218103904,32,321,187,8,10.198899962008
64,256,16384,false,28.391243776,19839.271830860525,28.353495136,0.0,37,19770,0,0,32.27183086052537
64,256,16384,true,0.903872512,703.9582100696862,0.436207712,0.436207712,30,318,336,8,11.958210069686174
128,128,64,false,0.70254592,553.5418284125626,0.65431152,0.0,69,481,0,0,3.5418284125626087
128,128,64,true,0.484442112,426.0837798938155,0.436207712,0.001704032,68,329,15,13,1.0837798938155174
128,128,128,false,0.920649728,704.3800200335681,0.872415328,0.0,65,634,0,0,5.380020033568144
128,128,128,true,0.484442112,419.4264695979655,0.436207712,0.003407968,68,320,18,12,1.426469597965479
128,128,256,false,1.356857344,999.0331390872598,1.308622944,0.0,62,930,0,0,7.033139087259769
128,128,256,true,0.484442112,425.2484394237399,0.436207712,0.00681584,64,318,26,12,5.24843942373991
128,128,512,false,2.229272576,1620.63408177346,2.181038176,0.0,61,1556,0,0,3.6340817734599113
128,128,512,true,0.484442112,458.43154890462756,0.436207712,0.013631584,70,329,47,13,-0.5684510953724384
128,128,1024,false,3.97410304,2930.931330192834,3.92586864,0.0,66,2881,0,0,-16.06866980716586
128,128,1024,true,0.499122176,493.49758075550204,0.436207712,0.027263072,59,330,81,13,10.497580755502042
128,128,2048,false,7.463763968,5209.430670365691,7.415529568,0.0,64,5172,0,0,-26.569329634308815
128,128,2048,true,0.538968064,561.911549884826,0.436207712,0.054526048,59,328,151,13,10.911549884825945
128,128,4096,false,14.443085824,10045.935099478811,14.394851424,0.0,65,10136,0,0,-155.06490052118897
